season,round,race_date,race_name,circuit_id,circuit_name,driver_id,driver_code,constructor_id,constructor_name,grid_position,finish_position,points,source
2021,12,2021-08-29,Belgian Grand Prix,,,raikkonen,RAI,alfa,Alfa Romeo Racing,0,18,0.0,fastf1
2021,12,2021-08-29,Belgian Grand Prix,,,perez,PER,red_bull,Red Bull Racing,0,19,0.0,fastf1
2021,12,2021-08-29,Belgian Grand Prix,,,stroll,STR,aston_martin,Aston Martin,19,20,0.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,1,1,25.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,hamilton,HAM,mercedes,Mercedes,2,2,19.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,bottas,BOT,mercedes,Mercedes,3,3,15.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,gasly,GAS,alphatauri,AlphaTauri,4,4,12.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,leclerc,LEC,ferrari,Ferrari,5,5,10.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,alonso,ALO,alpine,Alpine,9,6,8.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,sainz,SAI,ferrari,Ferrari,6,7,6.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,perez,PER,red_bull,Red Bull Racing,0,8,4.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,ocon,OCO,alpine,Alpine,8,9,2.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,norris,NOR,mclaren,McLaren,13,10,1.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,ricciardo,RIC,mclaren,McLaren,10,11,0.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,stroll,STR,aston_martin,Aston Martin,12,12,0.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,vettel,VET,aston_martin,Aston Martin,15,13,0.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,giovinazzi,GIO,alfa,Alfa Romeo Racing,7,14,0.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,kubica,KUB,alfa,Alfa Romeo Racing,16,15,0.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,latifi,LAT,williams,Williams,0,16,0.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,russell,RUS,williams,Williams,11,17,0.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,mick_schumacher,MSC,haas,Haas F1 Team,17,18,0.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,14,19,0.0,fastf1
2021,13,2021-09-05,Dutch Grand Prix,,,mazepin,MAZ,haas,Haas F1 Team,18,20,0.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,ricciardo,RIC,mclaren,McLaren,2,1,26.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,norris,NOR,mclaren,McLaren,3,2,18.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,bottas,BOT,mercedes,Mercedes,19,3,15.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,leclerc,LEC,ferrari,Ferrari,5,4,12.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,perez,PER,red_bull,Red Bull Racing,8,5,10.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,sainz,SAI,ferrari,Ferrari,6,6,8.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,stroll,STR,aston_martin,Aston Martin,9,7,6.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,alonso,ALO,alpine,Alpine,10,8,4.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,russell,RUS,williams,Williams,14,9,2.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,ocon,OCO,alpine,Alpine,12,10,1.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,latifi,LAT,williams,Williams,13,11,0.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,vettel,VET,aston_martin,Aston Martin,11,12,0.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,giovinazzi,GIO,alfa,Alfa Romeo Racing,7,13,0.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,kubica,KUB,alfa,Alfa Romeo Racing,17,14,0.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,mick_schumacher,MSC,haas,Haas F1 Team,18,15,0.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,mazepin,MAZ,haas,Haas F1 Team,16,16,0.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,hamilton,HAM,mercedes,Mercedes,4,17,0.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,1,18,0.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,gasly,GAS,alphatauri,AlphaTauri,0,19,0.0,fastf1
2021,14,2021-09-12,Italian Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,0,20,0.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,hamilton,HAM,mercedes,Mercedes,4,1,25.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,20,2,18.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,sainz,SAI,ferrari,Ferrari,2,3,15.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,ricciardo,RIC,mclaren,McLaren,5,4,12.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,bottas,BOT,mercedes,Mercedes,16,5,10.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,alonso,ALO,alpine,Alpine,6,6,8.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,norris,NOR,mclaren,McLaren,1,7,7.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,raikkonen,RAI,alfa,Alfa Romeo Racing,13,8,4.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,perez,PER,red_bull,Red Bull Racing,8,9,2.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,russell,RUS,williams,Williams,3,10,1.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,stroll,STR,aston_martin,Aston Martin,7,11,0.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,vettel,VET,aston_martin,Aston Martin,10,12,0.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,gasly,GAS,alphatauri,AlphaTauri,11,13,0.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,ocon,OCO,alpine,Alpine,9,14,0.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,leclerc,LEC,ferrari,Ferrari,19,15,0.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,giovinazzi,GIO,alfa,Alfa Romeo Racing,17,16,0.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,12,17,0.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,mazepin,MAZ,haas,Haas F1 Team,15,18,0.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,latifi,LAT,williams,Williams,18,19,0.0,fastf1
2021,15,2021-09-26,Russian Grand Prix,,,mick_schumacher,MSC,haas,Haas F1 Team,14,20,0.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,bottas,BOT,mercedes,Mercedes,1,1,26.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,2,2,18.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,perez,PER,red_bull,Red Bull Racing,6,3,15.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,leclerc,LEC,ferrari,Ferrari,3,4,12.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,hamilton,HAM,mercedes,Mercedes,11,5,10.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,gasly,GAS,alphatauri,AlphaTauri,4,6,8.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,norris,NOR,mclaren,McLaren,7,7,6.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,sainz,SAI,ferrari,Ferrari,19,8,4.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,stroll,STR,aston_martin,Aston Martin,8,9,2.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,ocon,OCO,alpine,Alpine,12,10,1.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,giovinazzi,GIO,alfa,Alfa Romeo Racing,16,11,0.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,raikkonen,RAI,alfa,Alfa Romeo Racing,17,12,0.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,ricciardo,RIC,mclaren,McLaren,20,13,0.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,9,14,0.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,russell,RUS,williams,Williams,13,15,0.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,alonso,ALO,alpine,Alpine,5,16,0.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,latifi,LAT,williams,Williams,15,17,0.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,vettel,VET,aston_martin,Aston Martin,10,18,0.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,mick_schumacher,MSC,haas,Haas F1 Team,14,19,0.0,fastf1
2021,16,2021-10-10,Turkish Grand Prix,,,mazepin,MAZ,haas,Haas F1 Team,18,20,0.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,1,1,25.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,hamilton,HAM,mercedes,Mercedes,2,2,19.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,perez,PER,red_bull,Red Bull Racing,3,3,15.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,leclerc,LEC,ferrari,Ferrari,4,4,12.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,ricciardo,RIC,mclaren,McLaren,6,5,10.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,bottas,BOT,mercedes,Mercedes,9,6,8.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,sainz,SAI,ferrari,Ferrari,5,7,6.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,norris,NOR,mclaren,McLaren,7,8,4.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,10,9,2.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,vettel,VET,aston_martin,Aston Martin,18,10,1.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,giovinazzi,GIO,alfa,Alfa Romeo Racing,12,11,0.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,stroll,STR,aston_martin,Aston Martin,13,12,0.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,raikkonen,RAI,alfa,Alfa Romeo Racing,15,13,0.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,russell,RUS,williams,Williams,20,14,0.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,latifi,LAT,williams,Williams,14,15,0.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,mick_schumacher,MSC,haas,Haas F1 Team,16,16,0.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,mazepin,MAZ,haas,Haas F1 Team,17,17,0.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,alonso,ALO,alpine,Alpine,19,18,0.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,ocon,OCO,alpine,Alpine,11,19,0.0,fastf1
2021,17,2021-10-24,United States Grand Prix,,,gasly,GAS,alphatauri,AlphaTauri,8,20,0.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,3,1,25.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,hamilton,HAM,mercedes,Mercedes,2,2,18.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,perez,PER,red_bull,Red Bull Racing,4,3,15.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,gasly,GAS,alphatauri,AlphaTauri,5,4,12.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,leclerc,LEC,ferrari,Ferrari,8,5,10.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,sainz,SAI,ferrari,Ferrari,6,6,8.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,vettel,VET,aston_martin,Aston Martin,9,7,6.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,raikkonen,RAI,alfa,Alfa Romeo Racing,10,8,4.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,alonso,ALO,alpine,Alpine,12,9,2.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,norris,NOR,mclaren,McLaren,18,10,1.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,giovinazzi,GIO,alfa,Alfa Romeo Racing,11,11,0.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,ricciardo,RIC,mclaren,McLaren,7,12,0.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,ocon,OCO,alpine,Alpine,19,13,0.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,stroll,STR,aston_martin,Aston Martin,20,14,0.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,bottas,BOT,mercedes,Mercedes,1,15,0.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,russell,RUS,williams,Williams,16,16,0.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,latifi,LAT,williams,Williams,13,17,0.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,mazepin,MAZ,haas,Haas F1 Team,15,18,0.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,mick_schumacher,MSC,haas,Haas F1 Team,14,19,0.0,fastf1
2021,18,2021-11-07,Mexico City Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,17,20,0.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,hamilton,HAM,mercedes,Mercedes,10,1,25.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,2,2,18.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,bottas,BOT,mercedes,Mercedes,1,3,15.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,perez,PER,red_bull,Red Bull Racing,4,4,13.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,leclerc,LEC,ferrari,Ferrari,6,5,10.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,sainz,SAI,ferrari,Ferrari,3,6,8.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,gasly,GAS,alphatauri,AlphaTauri,7,7,6.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,ocon,OCO,alpine,Alpine,8,8,4.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,alonso,ALO,alpine,Alpine,12,9,2.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,norris,NOR,mclaren,McLaren,5,10,1.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,vettel,VET,aston_martin,Aston Martin,9,11,0.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,raikkonen,RAI,alfa,Alfa Romeo Racing,0,12,0.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,russell,RUS,williams,Williams,17,13,0.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,giovinazzi,GIO,alfa,Alfa Romeo Racing,13,14,0.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,15,15,0.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,latifi,LAT,williams,Williams,16,16,0.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,mazepin,MAZ,haas,Haas F1 Team,19,17,0.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,mick_schumacher,MSC,haas,Haas F1 Team,18,18,0.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,ricciardo,RIC,mclaren,McLaren,11,19,0.0,fastf1
2021,19,2021-11-14,São Paulo Grand Prix,,,stroll,STR,aston_martin,Aston Martin,14,20,0.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,hamilton,HAM,mercedes,Mercedes,1,1,25.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,7,2,19.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,alonso,ALO,alpine,Alpine,3,3,15.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,perez,PER,red_bull,Red Bull Racing,11,4,12.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,ocon,OCO,alpine,Alpine,9,5,10.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,stroll,STR,aston_martin,Aston Martin,12,6,8.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,sainz,SAI,ferrari,Ferrari,5,7,6.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,leclerc,LEC,ferrari,Ferrari,13,8,4.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,norris,NOR,mclaren,McLaren,4,9,2.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,vettel,VET,aston_martin,Aston Martin,10,10,1.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,gasly,GAS,alphatauri,AlphaTauri,2,11,0.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,ricciardo,RIC,mclaren,McLaren,14,12,0.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,8,13,0.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,raikkonen,RAI,alfa,Alfa Romeo Racing,16,14,0.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,giovinazzi,GIO,alfa,Alfa Romeo Racing,18,15,0.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,mick_schumacher,MSC,haas,Haas F1 Team,19,16,0.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,russell,RUS,williams,Williams,15,17,0.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,mazepin,MAZ,haas,Haas F1 Team,20,18,0.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,latifi,LAT,williams,Williams,17,19,0.0,fastf1
2021,20,2021-11-21,Qatar Grand Prix,,,bottas,BOT,mercedes,Mercedes,6,20,0.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,hamilton,HAM,mercedes,Mercedes,1,1,26.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,3,2,18.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,bottas,BOT,mercedes,Mercedes,2,3,15.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,ocon,OCO,alpine,Alpine,9,4,12.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,ricciardo,RIC,mclaren,McLaren,11,5,10.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,gasly,GAS,alphatauri,AlphaTauri,6,6,8.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,leclerc,LEC,ferrari,Ferrari,4,7,6.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,sainz,SAI,ferrari,Ferrari,15,8,4.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,giovinazzi,GIO,alfa,Alfa Romeo Racing,10,9,2.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,norris,NOR,mclaren,McLaren,7,10,1.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,stroll,STR,aston_martin,Aston Martin,18,11,0.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,latifi,LAT,williams,Williams,16,12,0.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,alonso,ALO,alpine,Alpine,13,13,0.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,8,14,0.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,raikkonen,RAI,alfa,Alfa Romeo Racing,12,15,0.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,vettel,VET,aston_martin,Aston Martin,17,16,0.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,perez,PER,red_bull,Red Bull Racing,5,17,0.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,mazepin,MAZ,haas,Haas F1 Team,20,18,0.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,russell,RUS,williams,Williams,14,19,0.0,fastf1
2021,21,2021-12-05,Saudi Arabian Grand Prix,,,mick_schumacher,MSC,haas,Haas F1 Team,19,20,0.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,1,1,26.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,hamilton,HAM,mercedes,Mercedes,2,2,18.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,sainz,SAI,ferrari,Ferrari,5,3,15.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,8,4,12.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,gasly,GAS,alphatauri,AlphaTauri,12,5,10.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,bottas,BOT,mercedes,Mercedes,6,6,8.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,norris,NOR,mclaren,McLaren,3,7,6.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,alonso,ALO,alpine,Alpine,11,8,4.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,ocon,OCO,alpine,Alpine,9,9,2.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,leclerc,LEC,ferrari,Ferrari,7,10,1.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,vettel,VET,aston_martin,Aston Martin,15,11,0.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,ricciardo,RIC,mclaren,McLaren,10,12,0.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,stroll,STR,aston_martin,Aston Martin,13,13,0.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,mick_schumacher,MSC,haas,Haas F1 Team,19,14,0.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,perez,PER,red_bull,Red Bull Racing,4,15,0.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,latifi,LAT,williams,Williams,16,16,0.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,giovinazzi,GIO,alfa,Alfa Romeo Racing,14,17,0.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,russell,RUS,williams,Williams,17,18,0.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,raikkonen,RAI,alfa,Alfa Romeo Racing,18,19,0.0,fastf1
2021,22,2021-12-12,Abu Dhabi Grand Prix,,,mazepin,MAZ,haas,Haas F1 Team,,,0.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,leclerc,LEC,ferrari,Ferrari,1,1,26.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,sainz,SAI,ferrari,Ferrari,3,2,18.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,hamilton,HAM,mercedes,Mercedes,5,3,15.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,russell,RUS,mercedes,Mercedes,9,4,12.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,kevin_magnussen,MAG,haas,Haas F1 Team,7,5,10.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,bottas,BOT,alfa,Alfa Romeo,6,6,8.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,ocon,OCO,alpine,Alpine,11,7,6.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,tsunoda,TSU,alphatauri,AlphaTauri,16,8,4.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,alonso,ALO,alpine,Alpine,8,9,2.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,zhou,ZHO,alfa,Alfa Romeo,15,10,1.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,mick_schumacher,MSC,haas,Haas F1 Team,12,11,0.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,stroll,STR,aston_martin,Aston Martin,19,12,0.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,albon,ALB,williams,Williams,14,13,0.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,ricciardo,RIC,mclaren,McLaren,18,14,0.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,norris,NOR,mclaren,McLaren,13,15,0.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,latifi,LAT,williams,Williams,20,16,0.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,hulkenberg,HUL,aston_martin,Aston Martin,17,17,0.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,perez,PER,red_bull,Red Bull Racing,4,18,0.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,2,19,0.0,fastf1
2022,1,2022-03-20,Bahrain Grand Prix,,,gasly,GAS,alphatauri,AlphaTauri,10,20,0.0,fastf1
2022,2,2022-03-27,Saudi Arabian Grand Prix,,,max_verstappen,VER,red_bull,Red Bull Racing,4,1,25.0,fastf1
2022,2,2022-03-27,Saudi Arabian Grand Prix,,,leclerc,LEC,ferrari,Ferrari,2,2,19.0,fastf1
2022,2,2022-03-27,Saudi Arabian Grand Prix,,,sainz,SAI,ferrari,Ferrari,3,3,15.0,fastf1
2022,2,2022-03-27,Saudi Arabian Grand Prix,,,perez,PER,red_bull,Red Bull Racing,1,4,12.0,fastf1
2022,2,2022-03-27,Saudi Arabian Grand Prix,,,russell,RUS,mercedes,Mercedes,6,5,10.0,fastf1
2022,2,2022-03-27,Saudi Arabian Grand Prix,,,ocon,OCO,alpine,Alpine,5,6,8.0,fastf1
2022,2,2022-03-27,Saudi Arabian Grand Prix,,,norris,NOR,mclaren,McLaren,11,7,6.0,fastf1
2022,2,2022-03-27,Saudi Arabian Grand Prix,,,gasly,GAS,alphatauri,AlphaTauri,9,8,4.0,fastf1
2022,2,2022-03-27,Saudi Arabian Grand Prix,,,kevin_magnussen,MAG,haas,Haas F1 Team,10,9,2.0,fastf1
2022,2,2022-03-27,Saudi Arabian Grand Prix,,,hamilton,HAM,mercedes,Mercedes,15,10,1.0,fastf1
2022,2,2022-03-27,Saudi Arabian Grand Prix,,,zhou,ZHO,alfa,Alfa Romeo,12,11,0.0,fastf1
2022,2,2022-03-27,Saudi Arabian Grand Prix,,,hulkenberg,HUL,aston_martin,Aston Martin,17,12,0.0,fastf1
